Date,Flow,SSC
2014-03-03,0.637618614065379,3.6
2014-03-04,0.614947730009721,4.5
2014-03-05,0.623449311530593,3.3
2014-03-06,0.57527368291232,4
2014-03-07,0.563938240884491,4.2
2014-03-08,0.569605961898406,3.6
2014-03-09,0.572439822405363,3.8
2014-03-10,0.578107543419277,3.7
2014-03-11,0.697129684711482,17.1
2014-03-12,1.13921192379681,33.6
2014-03-13,1.3319144382699,14.3
2014-03-14,1.18171983140117,6.9
2014-03-15,1.05136224808114,10.3
2014-03-16,1.03435908503939,7.3
2014-03-17,0.93517396729589,6.4
2014-03-18,0.898333780705446,6.2
2014-03-19,0.906835362226317,5.9
2014-03-20,1.27523722813076,19
2014-03-21,1.22422773900553,8.9
2014-03-22,1.29790811218642,16.5
2014-03-23,1.31774513573512,8
2014-03-24,1.16471666835943,6.3
2014-03-25,1.07686699264375,5.6
2014-03-26,0.994685037941992,4.5
2014-03-27,0.991851177435035,6.6
2014-03-28,1.23556318103336,13.6
2014-03-29,2.59298236386588,132
2014-03-30,15.5012169730561,176
2014-03-31,10.3435908503939,40.2
2014-04-01,8.01982523468899,33.8
2014-04-02,7.48139173836712,30.4
2014-04-03,7.48139173836712,21.7
2014-04-04,6.85794242683652,20.2
2014-04-05,5.92276845954064,21.4
2014-04-06,4.95925588717517,18
2014-04-07,4.70420844154902,22.3
2014-04-08,8.07650244482814,51.5
2014-04-09,7.79311639413241,24.5
2014-04-10,6.40452474572337,19.5
2014-04-11,7.28302150288011,49.7
2014-04-12,8.24653407524557,26.4
2014-04-13,7.56640755357583,32
2014-04-14,8.01982523468899,28.7
2014-04-15,13.8859164840905,242
2014-04-16,12.9507425167946,33.1
2014-04-17,8.86998338677617,13.9
2014-04-18,6.82960382176695,9.6
2014-04-19,5.38433496321876,8
2014-04-20,4.50583820606201,7.1
2014-04-21,3.88238889453142,6.8
2014-04-22,3.45730981848783,6.2
2014-04-23,3.17392376779211,6.4
2014-04-24,2.76584785479027,5.1
2014-04-25,2.52213585119194,4.4
2014-04-26,2.40878143091366,4.4
2014-04-27,2.16790328782229,4.1
2014-04-28,1.98937007588398,4
2014-04-29,1.87884951611265,3.8
2014-04-30,3.42897121341826,39.4
2014-05-01,9.49343269830676,20
2014-05-02,6.80126521669738,7
2014-05-03,5.29931914801004,5.4
2014-05-04,4.50583820606201,5.1
2014-05-05,3.82571168439228,4.7
2014-05-06,3.34395539820955,4.3
2014-05-07,2.91887632216596,3.9
2014-05-08,2.64399185299111,4.1
2014-05-09,2.68083203958155,7.3
2014-05-10,2.47112636206671,4.7
2014-05-11,2.25858682404492,3.6
2014-05-12,2.11689379869706,3.3
2014-05-13,1.98653621537703,3
2014-05-14,1.85334477155004,2.8
2014-05-15,1.81367072445263,2.8
2014-05-16,9.32340106788932,141
2014-05-17,25.6747761930326,351
2014-05-18,11.0520559771332,27.5
2014-05-19,7.31136010794968,16.9
2014-05-20,5.41267356828833,11.4
2014-05-21,4.33580657564458,8.4
2014-05-22,3.82571168439228,10.4
2014-05-23,3.34395539820955,6.8
2014-05-24,2.89053771709639,6.2
2014-05-25,2.53630515372673,5.8
2014-05-26,2.24441752151014,5
2014-05-27,1.98370235487007,4.5
2014-05-28,1.85617863205699,4.2
2014-05-29,1.64647295454216,3.9
2014-05-30,1.48777676615255,3.5
2014-05-31,1.40559481145079,3.1
2014-06-01,1.26390178610293,2.7
2014-06-02,1.16188280785247,2.3
2014-06-03,1.15621508683855,2.4
2014-06-04,1.08820243467158,2
2014-06-05,1.12504262126203,3.5
2014-06-06,0.909669222733275,1.6
2014-06-07,0.804816383975857,1.4
2014-06-08,0.725468289781054,1.5
2014-06-09,1.00035275895591,8.3
2014-06-10,0.807650244482814,1.4
2014-06-11,0.949343269830676,3.6
2014-06-12,0.98618345642112,2.1
2014-06-13,8.64327454621959,51.2
2014-06-14,8.24653407524557,12.2
2014-06-15,5.01593309731432,5.9
2014-06-16,3.68401865904441,4.4
2014-06-17,2.86219911202681,3.2
2014-06-18,2.58164692183805,3.4
2014-06-19,2.12256151971097,2.3
2014-06-20,1.73715649076479,2
2014-06-21,1.50194606868734,1.7
2014-06-22,1.34041601979078,1.6
2014-06-23,1.18738755241508,2.1
2014-06-24,1.09670401619245,1.3
2014-06-25,2.25575296353796,62.2
2014-06-26,4.16577494522715,8.8
2014-06-27,2.46262478054584,5.3
2014-06-28,1.98086849436311,2.5
2014-06-29,1.6833131411326,2.3
2014-06-30,1.49061062665951,3
2014-07-01,1.34608374080469,1.8
2014-07-02,1.28373880965163,2.3
2014-07-03,1.42259797449254,9.3
2014-07-04,2.3662735233093,8.3
2014-07-05,1.6833131411326,2.1
2014-07-06,1.38009006688818,1.7
2014-07-07,1.22989546001944,1.6
2014-07-08,1.193055273429,2.5
2014-07-09,1.27807108863772,4.5
2014-07-10,1.08253471365767,71.4
2014-07-11,0.93517396729589,50.6
2014-07-12,0.833154989045429,5
2014-07-13,1.2525663440751,43.1
2014-07-14,1.71165174620217,7.7
2014-07-15,1.46793974260385,28.6
2014-07-16,2.89053771709639,21.7
2014-07-17,1.99220393639094,6.1
2014-07-18,1.70881788569522,4.2
2014-07-19,1.53595239477083,4.9
2014-07-20,1.40276095094383,5.4
2014-07-21,1.25823406508902,5
2014-07-22,1.14204578430377,4
2014-07-23,1.13071034227594,22.4
2014-07-24,1.0938701556855,14.5
2014-07-25,0.901167641212403,3.2
2014-07-26,0.818985686510643,2.7
2014-07-27,0.898333780705446,5.8
2014-07-28,0.784979360427156,3.4
2014-07-29,0.719800568767139,3.8
2014-07-30,0.663123358627995,2.7
2014-07-31,0.660289498121037,2.5
2014-08-01,0.68862810319061,9.1
2014-08-02,0.60644614848885,2.5
2014-08-03,0.566772101391448,1.9
2014-08-04,0.529931914801004,7.1
2014-08-05,0.54410121733579,26.7
2014-08-06,0.677292661162781,16.5
2014-08-07,0.512928751759261,3.7
2014-08-08,0.46191926263403,2.3
2014-08-09,0.436414518071415,2
2014-08-10,0.4109097735088,1.8
2014-08-11,0.391072749960099,1.7
2014-08-12,0.399574331480971,1.8
2014-08-13,0.623449311530593,5.4
2014-08-14,0.490257867703603,2
2014-08-15,0.436414518071415,1.7
2014-08-16,0.405242052494886,1.4
2014-08-17,0.385405028946185,1.3
2014-08-18,0.357066423876612,1.3
2014-08-19,0.340063260834869,1.2
2014-08-20,0.323060097793126,1.2
2014-08-21,0.391072749960099,4.9
2014-08-22,0.351398702862698,1.1
2014-08-23,0.354232563369655,1
2014-08-24,0.323060097793126,1
2014-08-25,0.29755535323051,6.9
2014-08-26,0.286219911202681,9.3
2014-08-27,0.278851873884593,1.7
2014-08-28,0.262982255045632,1.7
2014-08-29,0.252780357220586,6.9
2014-08-30,0.245695705953193,1.4
2014-08-31,0.250796654865716,1
2014-09-01,0.243995389649018,1
2014-09-02,0.232376561570494,NA
2014-09-03,0.252213585119195,NA
2014-09-04,0.227275612657971,4.9
2014-09-05,0.220757733491969,14.6
2014-09-06,0.213956468275272,1.8
2014-09-07,0.209989063565532,1.1
2014-09-08,0.198937007588398,45.4
2014-09-09,0.195252988929354,7.1
2014-09-10,0.192419128422397,3.2
2014-09-11,0.198086849436311,17.1
2014-09-12,0.189868653966135,7.7
2014-09-13,0.218207259035708,7.2
2014-09-14,0.228975928962145,6.3
2014-09-15,0.194119444726571,2.5
2014-09-16,0.198937007588398,2.9
2014-09-17,0.190718812118222,1.8
2014-09-18,0.181933844546655,1.7
2014-09-19,0.173432263025783,1.4
2014-09-20,0.170598402518826,1.4
2014-09-21,0.172865490924392,1.4
2014-09-22,0.163230365200737,1.2
2014-09-23,0.155578941831953,1
2014-09-24,0.156145713933344,1
2014-09-25,0.156995872085431,1.1
2014-09-26,0.15444539762917,1.3
2014-09-27,0.154162011578474,1
2014-09-28,0.152745081324995,1
2014-09-29,0.15047799291943,1
2014-09-30,0.1524616952743,1.3451314496006
2014-10-01,0.162663593099346,2.02850091242343
2014-10-02,0.16238020704865,10.8992251348413
2014-10-03,0.15047799291943,57.7457930028277
2014-10-04,0.252213585119195,81.8225107579002
2014-10-05,0.217640486934316,19.5685248212146
2014-10-06,0.186751407408482,19.4695874502876
2014-10-07,0.179383370090393,17.1297160192721
2014-10-08,0.294721492723553,36.563831153499
2014-10-09,0.206588430957183,15.4203600905557
2014-10-10,0.185051091104308,17.4184855603581
2014-10-11,0.180800300343872,5.4750073374569
2014-10-12,0.170598402518826,3.69230634280294
2014-10-13,0.170598402518826,4.67134059697917
2014-10-14,0.165780839656999,3.42241705584611
2014-10-15,0.193836058675875,6.92673404363464
2014-10-16,1.45660430057602,166.374377907646
2014-10-17,1.01168820098374,12.5755392283011
2014-10-18,0.634784753558422,6.15310409638552
2014-10-19,0.484590146689688,3.96670746204292
2014-10-20,0.413743634015757,2.83269501668552
2014-10-21,0.453417681113159,3.55678613263693
2014-10-22,0.767976197385413,7.4005681471185
2014-10-23,7.05631266232353,142.750236001892
2014-10-24,5.12928751759261,11.0731152139352
2014-10-25,3.06056934751382,5.17946199608888
2014-10-26,2.43428617547627,3.7604907484696
2014-10-27,1.88735109763352,2.89696578816572
2014-10-28,1.56145713933344,2.39217286801482
2014-10-29,1.43109955601341,2.39217286801482
2014-10-30,1.25540020458206,2.02850091242343
2014-10-31,1.10520559771332,1.67896674549014
2014-11-01,1.00602047996982,1.5658547739392
2014-11-02,0.923838525268061,1.3996009776099
2014-11-03,0.838822710059344,1.67896674549014
2014-11-04,0.773643918399327,2.20865300987824
2014-11-05,0.731136010794968,1.9103495452469
2014-11-06,0.702797405725396,1.1847171408561
2014-11-07,0.685794242683652,1.08038988741798
2014-11-08,0.648954056093208,0.92809782847257
2014-11-09,0.631950893051465,0.92809782847257
2014-11-10,0.597944566967978,0.92809782847257
2014-11-11,0.566772101391448,0.829557536028732
2014-11-12,0.549768938349705,0.92809782847257
2014-11-13,0.527098054294047,1.13228333436498
2014-11-14,0.518596472773175,0.92809782847257
2014-11-15,0.490257867703603,0.550092890829571
2014-11-16,0.473254704661859,0.463048435023895
2014-11-17,0.68862810319061,2.96155873191091
2014-11-18,0.787813220934113,0.878516986502292
2014-11-19,0.65745563761408,NA
2014-11-20,0.646120195586251,NA
2014-11-21,0.60644614848885,0.379546562225361
2014-11-22,0.583775264433192,0.550092890829571
2014-11-23,0.646120195586251,0.878516986502292
2014-11-24,4.08075913001843,37.7071066864574
2014-11-25,4.25079076043586,3.89769403346178
2014-11-26,3.45730981848783,2.76875042070821
2014-11-27,2.89053771709639,2.4540690703662
2014-11-28,2.4654586410528,1.79381909836193
2014-11-29,2.10272449616227,1.45455134986676
2014-11-30,1.89018495814048,1.50997247930224
2014-12-01,2.24725138201709,2.39217286801482
2014-12-02,2.24158366100318,1.45455134986676
2014-12-03,2.57597920082413,2.64185638393685
2014-12-04,2.60998552690762,1.62218909945071
2014-12-05,2.45695705953193,1.3451314496006
2014-12-06,2.83386050695724,3.09169569962418
2014-12-07,3.08890795258339,2.33063464490018
2014-12-08,2.62698868994936,1.5658547739392
2014-12-09,3.40063260834869,5.10615615213172
2014-12-10,4.47749960099244,6.84845248292915
2014-12-11,3.20226237286168,2.64185638393685
2014-12-12,2.62698868994936,2.20865300987824
2014-12-13,2.29542701063537,2.088167814073
2014-12-14,2.05171500703704,1.85187824525565
2014-12-15,1.84200932952221,1.5658547739392
2014-12-16,1.6833131411326,1.45455134986676
2014-12-17,1.85334477155004,2.26945957345822
2014-12-18,1.87601565560569,1.67896674549014
2014-12-19,1.71731946721609,1.3996009776099
2014-12-20,1.58979574440301,1.29115338976606
2014-12-21,1.50761378970125,1.23767800563778
2014-12-22,1.45093657956211,1.29115338976606
2014-12-23,1.90435426067527,4.38639096110112
2014-12-24,5.15762612266218,38.8582292193686
2014-12-25,15.0761378970125,64.781841114905
2014-12-26,9.23838525268061,8.7799246010465
2014-12-27,6.37618614065379,4.960253837728
2014-12-28,5.04427170238389,4.03599188636561
2014-12-29,4.16577494522715,3.28922377814402
2014-12-30,3.45730981848783,2.89696578816572
2014-12-31,2.91887632216596,2.64185638393685
2015-01-01,2.59298236386588,2.4540690703662
2015-01-02,2.31243017367711,2.26945957345822
2015-01-03,2.08005361210662,2.02850091242343
2015-01-04,2.86219911202681,7.08389411141472
2015-01-05,2.67516431856764,4.10554473588362
2015-01-06,2.35493808128147,2.89696578816572
2015-01-07,2.21324505593361,2.83269501668552
2015-01-08,2.13106310123185,NA
2015-01-09,1.98370235487007,3.69230634280294
2015-01-10,1.7626612353274,3.89769403346178
2015-01-11,1.64647295454216,4.17536349800387
2015-01-12,1.62096820997954,4.8153100604898
2015-01-13,1.46227202158994,4.03599188636561
2015-01-14,1.22139387849857,3.28922377814402
2015-01-15,1.22139387849857,2.57891558373482
2015-01-16,1.16755052886638,2.70513612541747
2015-01-17,0.963512572365462,2.96155873191091
2015-01-18,1.53311853426387,4.38639096110112
2015-01-19,1.7031501646813,5.25300182874393
2015-01-20,1.27807108863772,3.48945619047845
2015-01-21,1.16471666835943,2.33063464490018
2015-01-22,1.10520559771332,2.96155873191091
2015-01-23,1.02869136402548,2.26945957345822
2015-01-24,1.01735592199765,2.39217286801482
2015-01-25,0.736803731808883,1.67896674549014
2015-01-26,0.65745563761408,1.62218909945071
2015-01-27,0.620615451023636,1.45455134986676
2015-01-28,0.600778427474935,1.9692260055343
2015-01-29,0.592276845954063,2.14822050466872
2015-01-30,0.589442985447106,1.73617939532329
2015-01-31,0.578107543419277,1.85187824525565
2015-02-01,0.57527368291232,1.62218909945071
2015-02-02,0.563938240884491,1.67896674549014
2015-02-03,0.552602798856662,1.50997247930224
2015-02-04,0.54410121733579,1.5658547739392
2015-02-05,0.538433496321876,1.67896674549014
2015-02-06,0.529931914801004,1.73617939532329
2015-02-07,0.512928751759261,1.73617939532329
2015-02-08,0.504427170238389,1.67896674549014
2015-02-09,0.498759449224475,1.62218909945071
2015-02-10,0.484590146689688,1.62218909945071
2015-02-11,0.478922425675774,1.85187824525565
2015-02-12,0.476088565168817,1.62218909945071
2015-02-13,0.464753123140988,1.9103495452469
2015-02-14,0.473254704661859,1.62218909945071
2015-02-15,0.453417681113159,1.5658547739392
2015-02-16,0.447749960099244,1.5658547739392
2015-02-17,0.44208223908533,1.62218909945071
2015-02-18,0.430746797057501,1.62218909945071
2015-02-19,0.419411355029672,1.67896674549014
2015-02-20,0.405242052494886,1.67896674549014
2015-02-21,0.396740470974014,1.79381909836193
2015-02-22,0.393906610467057,2.14822050466872
2015-02-23,0.376903447425313,2.20865300987824
2015-02-24,0.365568005397484,1.67896674549014
2015-02-25,0.354232563369655,2.70513612541747
2015-02-26,0.311724655765297,2.39217286801482
2015-02-27,0.283386050695724,1.73617939532329
2015-02-28,0.266382887653981,1.85187824525565
2015-03-01,0.283386050695724,2.57891558373482
2015-03-02,0.283386050695724,3.02646996101268
2015-03-03,0.283386050695724,2.4540690703662
2015-03-04,0.391072749960099,2.39217286801482
2015-03-05,0.351398702862698,2.33063464490018
2015-03-06,0.342897121341826,2.4540690703662
2015-03-07,0.337229400327912,2.20865300987824
2015-03-08,0.308890795258339,2.14822050466872
2015-03-09,0.300389213737468,2.76875042070821
2015-03-10,0.314558516272254,2.76875042070821
2015-03-11,0.603612287981892,14.7667096438915
2015-03-12,0.637618614065379,5.32677384139373
2015-03-13,0.529931914801004,2.96155873191091
2015-03-14,0.529931914801004,2.70513612541747
2015-03-15,0.603612287981892,3.22307612791257
2015-03-16,0.580941403926235,2.83269501668552
2015-03-17,0.77081005789237,8.53269937144176
2015-03-18,0.799148662961942,3.89769403346178
2015-03-19,0.711298987246268,4.17536349800387
2015-03-20,0.660289498121037,2.33063464490018
2015-03-21,0.648954056093208,2.14822050466872
2015-03-22,0.62628317203755,2.14822050466872
2015-03-23,0.589442985447106,2.96155873191091
2015-03-24,0.586609124940149,2.70513612541747
2015-03-25,0.578107543419277,2.4540690703662
2015-03-26,0.765142336878455,10.2955403581458
2015-03-27,1.38009006688818,10.4672309436967
2015-03-28,1.18171983140117,3.69230634280294
2015-03-29,1.0938701556855,4.88766116046559
2015-03-30,1.1137071792342,3.22307612791257
2015-03-31,1.1137071792342,4.31578898727919
2015-04-01,1.1335442027829,5.17946199608888
2015-04-02,1.49627834767342,15.7967081221177
2015-04-03,3.62734144890527,53.1173835064334
2015-04-04,7.3963759231584,32.293385329129
2015-04-05,5.89442985447106,9.11200417470659
2015-04-06,4.95925588717517,11.160291615618
2015-04-07,5.83775264433192,16.4601780265021
2015-04-08,7.56640755357583,33.6290176172635
2015-04-09,8.58659733608044,18.3887982344674
2015-04-10,12.922403911725,50.040197462939
2015-04-11,12.6673564660989,18.4864759743643
2015-04-12,8.69995175635873,9.78434011728546
2015-04-13,7.76477778906284,10.6395569879503
2015-04-14,8.55825873101087,15.7024300714278
2015-04-15,7.05631266232353,8.36876987907552
2015-04-16,5.72439822405363,5.84953379927414
2015-04-17,5.55436659363619,7.00521499733641
2015-04-18,5.38433496321876,5.77418448885635
2015-04-19,4.76088565168817,4.59972633700251
2015-04-20,5.49768938349705,15.3265929031065
2015-04-21,12.7807108863772,37.5924238477133
2015-04-22,8.98333780705446,8.94561796421497
2015-04-23,6.8862810319061,4.74320252894795
2015-04-24,5.32765775307961,3.55678613263693
2015-04-25,4.39248378578372,3.42241705584611
2015-04-26,3.74069586918356,3.28922377814402
2015-04-27,3.23060097793126,3.62440383924357
2015-04-28,2.7771832968181,3.42241705584611
2015-04-29,2.51363426967107,3.35567185049763
2015-04-30,2.24158366100318,3.15723227801327
2015-05-01,2.05171500703704,2.96155873191091
2015-05-02,1.86751407408482,2.83269501668552
2015-05-03,1.71448560670913,2.83269501668552
2015-05-04,1.56995872085431,2.83269501668552
2015-05-05,1.47644132412472,2.89696578816572
2015-05-06,1.39142550891601,2.83269501668552
2015-05-07,1.29507425167946,2.70513612541747
2015-05-08,1.20722457596378,2.70513612541747
2015-05-09,1.11654103974115,2.70513612541747
2015-05-10,1.03719294554635,2.64185638393685
2015-05-11,0.966346432872419,2.64185638393685
2015-05-12,0.915336943747189,2.64185638393685
2015-05-13,0.844490431073258,2.64185638393685
2015-05-14,0.787813220934113,2.39217286801482
2015-05-15,0.736803731808883,2.39217286801482
2015-05-16,0.850158152087172,3.82895423126895
2015-05-17,0.719800568767139,2.51631825347702
2015-05-18,0.665957219134952,2.51631825347702
2015-05-19,0.674458800655824,2.64185638393685
2015-05-20,0.637618614065379,2.51631825347702
2015-05-21,0.60644614848885,2.26945957345822
2015-05-22,0.563938240884491,2.33063464490018
2015-05-23,0.518596472773175,2.26945957345822
2015-05-24,0.49309172821056,2.33063464490018
2015-05-25,0.464753123140988,2.4540690703662
2015-05-26,0.450583820606201,2.57891558373482
2015-05-27,0.972014153886334,61.4330661890495
2015-05-28,0.816151826003686,4.24544571604263
2015-05-29,0.583775264433192,2.96155873191091
2015-05-30,0.515762612266218,3.09169569962418
2015-05-31,0.617781590516679,3.55678613263693
2015-06-01,1.16188280785247,13.9357897910863
2015-06-02,1.18738755241508,3.35567185049763
2015-06-03,1.04286066656026,3.02646996101268
2015-06-04,0.955010990844591,2.76875042070821
2015-06-05,1.10803945822028,26.0167018205364
2015-06-06,1.1533812263316,4.10554473588362
2015-06-07,0.929506246281975,3.02646996101268
2015-06-08,1.1533812263316,10.986092830247
2015-06-09,1.75415965380653,5.25300182874393
2015-06-10,1.49911220818038,3.35567185049763
2015-06-11,1.38292392739513,3.15723227801327
2015-06-12,1.26390178610293,3.22307612791257
2015-06-13,1.49061062665951,3.69230634280294
2015-06-14,1.21572615748466,2.89696578816572
2015-06-15,4.9309172821056,26.864079177448
2015-06-16,4.4208223908533,3.89769403346178
2015-06-17,3.51398702862698,3.22307612791257
2015-06-18,2.89053771709639,2.89696578816572
2015-06-19,2.54764059575456,2.89696578816572
2015-06-20,2.15090012478055,4.17536349800387
2015-06-21,9.66346432872419,37.4778196062548
2015-06-22,9.66346432872419,7.24184198076984
2015-06-23,6.37618614065379,4.17536349800387
2015-06-24,4.59085402127073,3.22307612791257
2015-06-25,3.54232563369655,2.83269501668552
2015-06-26,2.83386050695724,2.64185638393685
2015-06-27,2.69216748160938,5.25300182874393
2015-06-28,6.09280008995807,9.78434011728546
2015-06-29,5.69605961898406,3.48945619047845
2015-06-30,5.12928751759261,3.82895423126895
2015-07-01,5.80941403926235,4.45724933723572
2015-07-02,4.67586983647945,2.89696578816572
2015-07-03,3.82571168439228,2.70513612541747
2015-07-04,3.34395539820955,2.64185638393685
2015-07-05,2.77434943631114,2.4540690703662
2015-07-06,2.32093175519798,2.33063464490018
2015-07-07,2.25008524252405,3.28922377814402
2015-07-08,2.01770868095356,2.33063464490018
2015-07-09,1.73148876975087,2.33063464490018
2015-07-10,1.6238020704865,2.26945957345822
2015-07-11,1.38292392739513,2.20865300987824
2015-07-12,1.22706159951249,2.20865300987824
2015-07-13,1.09953787669941,2.14822050466872
2015-07-14,1.00602047996982,2.20865300987824
2015-07-15,0.949343269830676,2.57891558373482
2015-07-16,0.841656570566301,2.76875042070821
2015-07-17,0.765142336878455,2.70513612541747
2015-07-18,0.807650244482814,NA
2015-07-19,0.782145499920199,NA
2015-07-20,0.685794242683652,3.09169569962418
2015-07-21,0.637618614065379,4.59972633700251
2015-07-22,0.589442985447106,4.52836186406253
2015-07-23,0.549768938349705,3.62440383924357
2015-07-24,0.510094891252303,2.96155873191091
2015-07-25,0.484590146689688,2.64185638393685
2015-07-26,0.733969871301926,NA
2015-07-27,0.54410121733579,2.70513612541747
2015-07-28,0.518596472773175,2.51631825347702
2015-07-29,0.453417681113159,2.4540690703662
2015-07-30,0.427912936550543,NA
2015-07-31,0.402408191987928,NA
2015-08-01,0.391072749960099,NA
2015-08-02,0.35990028438357,NA
2015-08-03,0.354232563369655,NA
2015-08-04,0.396740470974014,NA
2015-08-05,0.334395539820955,NA
2015-08-06,0.317392376779211,NA
2015-08-07,0.300389213737468,NA
2015-08-08,0.294721492723553,3.82895423126895
2015-08-09,0.28168573439155,3.69230634280294
2015-08-10,0.27375092497207,6.0008873793361
2015-08-11,0.663123358627995,19.3707629751397
2015-08-12,0.425079076043586,4.74320252894795
2015-08-13,0.340063260834869,3.55678613263693
2015-08-14,0.300389213737468,3.22307612791257
2015-08-15,0.29755535323051,3.02646996101268
2015-08-16,0.283386050695724,2.33063464490018
2015-08-17,0.261565324792153,2.088167814073
2015-08-18,0.245412319902497,1.79381909836193
2015-08-19,0.244278775699714,2.70513612541747
2015-08-20,0.238327668635104,1.79381909836193
2015-08-21,2.14806626427359,49.5517064179076
2015-08-22,0.716966708260182,3.02646996101268
2015-08-23,0.527098054294047,2.20865300987824
2015-08-24,0.44208223908533,1.9692260055343
2015-08-25,0.399574331480971,1.9103495452469
2015-08-26,0.357066423876612,1.85187824525565
2015-08-27,0.331561679313997,1.79381909836193
2015-08-28,0.311724655765297,1.67896674549014
2015-08-29,0.29755535323051,1.73617939532329
2015-08-30,0.28168573439155,NA
2015-08-31,0.264115799248415,NA
2015-09-01,0.253913901423369,NA
2015-09-02,0.243145231496931,NA
2015-09-03,0.236060580229538,NA
2015-09-04,0.229259315012841,NA
2015-09-05,0.21735710088362,NA
2015-09-06,0.209705677514836,NA
2015-09-07,0.200070551791181,NA
2015-09-08,0.20148748204466,NA
2015-09-09,0.20347118439953,4.38639096110112
2015-09-10,0.276868171529722,NA
2015-09-11,0.303223074244425,3.69230634280294
2015-09-12,0.702797405725396,27.5035898351782
2015-09-13,5.95110706461021,41.0665231452232
2015-09-14,1.67764542011869,2.96155873191091
2015-09-15,1.01735592199765,2.26945957345822
2015-09-16,0.753806894850626,2.02850091242343
2015-09-17,0.631950893051465,1.85187824525565
2015-09-18,0.555436659363619,1.79381909836193
2015-09-19,0.49309172821056,1.73617939532329
2015-09-20,0.44208223908533,1.67896674549014
2015-09-21,0.408075913001843,1.67896674549014
2015-09-22,0.37973730793227,1.62218909945071
2015-09-23,0.35990028438357,1.67896674549014
2015-09-24,0.337229400327912,1.5658547739392
2015-09-25,0.320226237286168,1.62218909945071
2015-09-26,0.300389213737468,1.50997247930224
2015-09-27,0.283102664645028,1.50997247930224
2015-09-28,0.27771832968181,1.50997247930224
2015-09-29,0.348564842355741,5.92510194296545
2015-09-30,10.8253471365767,135.060549689412
2015-10-01,4.47749960099244,14.8596975153066
2015-10-02,2.66949659755372,5.54946536620776
2015-10-03,2.0148748204466,3.7604907484696
2015-10-04,1.63230365200737,3.15723227801327
2015-10-05,1.36592076435339,2.70513612541747
2015-10-06,1.18455369190813,2.70513612541747
2015-10-07,1.03152522453244,2.83269501668552
2015-10-08,0.909669222733275,2.51631825347702
2015-10-09,0.972014153886334,5.84953379927414
2015-10-10,0.946509409323719,3.22307612791257
2015-10-11,0.8218195470176,2.20865300987824
2015-10-12,0.756640755357583,2.4540690703662
2015-10-13,0.714132847753225,2.26945957345822
2015-10-14,0.674458800655824,3.15723227801327
2015-10-15,0.634784753558422,2.76875042070821
2015-10-16,0.600778427474935,2.088167814073
2015-10-17,0.572439822405363,2.70513612541747
2015-10-18,0.541267356828833,1.9103495452469
2015-10-19,0.521430333280132,1.85187824525565
2015-10-20,0.507261030745346,1.79381909836193
2015-10-21,0.484590146689688,1.79381909836193
2015-10-22,0.473254704661859,1.85187824525565
2015-10-23,0.447749960099244,1.9103495452469
2015-10-24,0.436414518071415,1.9692260055343
2015-10-25,0.518596472773175,2.14822050466872
2015-10-26,0.464753123140988,1.85187824525565
2015-10-27,0.436414518071415,1.73617939532329
2015-10-28,2.36343966280234,33.2939709134144
2015-10-29,13.9425936942296,72.2596958717077
2015-10-30,6.29117032544508,NA
2015-10-31,4.25079076043586,4.52836186406253
2015-11-01,3.34395539820955,3.69230634280294
2015-11-02,2.70633678414417,3.42241705584611
2015-11-03,2.28125770810058,13.3879289828688
2015-11-04,1.95819761030745,6.77037156646944
2015-11-05,1.73999035127175,3.09169569962418
2015-11-06,1.58979574440301,2.83269501668552
2015-11-07,1.44243499804124,3.02646996101268
2015-11-08,1.29790811218642,2.96155873191091
2015-11-09,1.18171983140117,2.39217286801482
2015-11-10,1.18738755241508,2.64185638393685
2015-11-11,4.39248378578372,15.985643796017
2015-11-12,3.74069586918356,5.77418448885635
2015-11-13,3.34395539820955,7.4005681471185
2015-11-14,2.89053771709639,7.80072865649462
2015-11-15,2.54197287474065,4.24544571604263
2015-11-16,2.29542701063537,5.69905557887901
2015-11-17,2.04888114653009,6.61481676715053
2015-11-18,1.87884951611265,5.17946199608888
2015-11-19,5.97944566967978,45.9228696705446
2015-11-20,12.9507425167946,38.0516254724631
2015-11-21,7.28302150288011,8.2870741753988
2015-11-22,5.41267356828833,5.62414866381556
2015-11-23,4.22245215536629,4.52836186406253
2015-11-24,3.48564842355741,4.24544571604263
2015-11-25,2.94721492723553,3.82895423126895
2015-11-26,2.58164692183805,3.55678613263693
2015-11-27,2.31809789469102,3.55678613263693
2015-11-28,2.11122607768315,3.28922377814402
2015-11-29,1.89018495814048,3.02646996101268
2015-11-30,1.7031501646813,2.76875042070821
2015-12-01,1.64930681504911,3.02646996101268
2015-12-02,1.83917546901525,3.82895423126895
2015-12-03,1.79666756141089,3.35567185049763
2015-12-04,1.60963276795171,2.89696578816572
2015-12-05,1.524616952743,2.70513612541747
2015-12-06,1.47927518463168,2.64185638393685
2015-12-07,1.45093657956211,2.57891558373482
2015-12-08,1.38575778790209,2.51631825347702
2015-12-09,1.32341285674903,2.51631825347702
2015-12-10,1.26390178610293,2.70513612541747
2015-12-11,1.21005843647074,2.51631825347702
2015-12-12,1.14204578430377,2.39217286801482
2015-12-13,1.07970085315071,2.39217286801482
2015-12-14,1.14771350531768,4.67134059697917
2015-12-15,1.42259797449254,3.48945619047845
2015-12-16,1.20722457596378,2.57891558373482
